,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
53,306,2023-03-29 10:39:57.460219,2023-03-29 10:40:17.035,23.8,0.080,0.070,0.041,19.574781,23.991,-4.416218999999998,keda+k8shpa
54,308,2023-03-29 10:39:58.331674,2023-03-29 10:40:28.031,6.57,0.080,0.145,0.034,29.699326,6.829,22.870326,keda+k8shpa
55,309,2023-03-29 10:39:58.463586,2023-03-29 10:40:23.719,6.64,0.094,0.061,0.022,25.255414,6.817,18.438413999999998,keda+k8shpa
56,311,2023-03-29 10:39:59.335433,2023-03-29 10:40:24.097,8.87,0.090,0.038,0.020,24.761567,9.017999999999999,15.743567,keda+k8shpa
57,312,2023-03-29 10:39:59.466544,2023-03-29 10:40:02.739,26.1,0.093,0.039,0.008,3.272456,26.240000000000002,-22.967544000000004,keda+k8shpa
58,313,2023-03-29 10:40:00.227127,2023-03-29 10:40:11.224,14.4,0.065,0.084,0.017,10.996873,14.565999999999999,-3.569126999999998,keda+k8shpa
59,314,2023-03-29 10:40:00.339284,2023-03-29 10:40:03.671,25.5,0.087,0.256,0.012,3.331716,25.855,-22.523284,keda+k8shpa
60,315,2023-03-29 10:40:00.469245,2023-03-29 10:40:04.552,25.7,0.157,0.067,0.013,4.082755,25.937,-21.854245000000002,keda+k8shpa
61,316,2023-03-29 10:40:01.230939,2023-03-29 10:40:10.028,13.8,0.173,0.253,0.007,8.797061,14.233,-5.435939000000001,keda+k8shpa
62,317,2023-03-29 10:40:01.342826,2023-03-29 10:40:11.547,26.9,0.070,0.110,0.009,10.204174,27.089,-16.884825999999997,keda+k8shpa
63,318,2023-03-29 10:40:01.472595,2023-03-29 10:40:06.862,4.22,0.089,0.212,0.009,5.389405,4.53,0.8594049999999998,keda+k8shpa
64,319,2023-03-29 10:40:02.234453,2023-03-29 10:40:30.622,3.47,0.172,0.215,0.007,28.387547,3.8640000000000003,24.523547,keda+k8shpa
65,320,2023-03-29 10:40:02.346423,2023-03-29 10:40:27.838,17.1,0.065,0.245,0.009,25.491577,17.419000000000004,8.072576999999995,keda+k8shpa
66,321,2023-03-29 10:40:02.476239,2023-03-29 10:40:11.104,14.5,0.073,0.191,0.009,8.627761,14.773000000000001,-6.145239000000002,keda+k8shpa
67,322,2023-03-29 10:40:03.237563,2023-03-29 10:40:11.663,17.1,0.130,0.185,0.011,8.425437,17.426,-9.000562999999998,keda+k8shpa
68,323,2023-03-29 10:40:03.349605,2023-03-29 10:40:11.386,25.0,0.131,0.092,0.010,8.036395,25.233,-17.196604999999998,keda+k8shpa
69,324,2023-03-29 10:40:03.479410,2023-03-29 10:40:10.892,16.1,0.075,0.075,0.009,7.41259,16.259,-8.84641,keda+k8shpa
70,325,2023-03-29 10:40:04.241137,2023-03-29 10:40:11.824,24.5,0.083,0.070,0.009,7.582863,24.662,-17.079137,keda+k8shpa
71,327,2023-03-29 10:40:04.482893,2023-03-29 10:40:13.820,6.54,0.070,0.116,0.010,9.337107,6.736,2.601107,keda+k8shpa
72,328,2023-03-29 10:40:05.244482,2023-03-29 10:40:30.761,6.17,0.064,0.074,0.008,25.516518,6.316,19.200518000000002,keda+k8shpa
73,329,2023-03-29 10:40:05.356458,2023-03-29 10:40:20.048,3.19,0.055,0.081,0.008,14.691542,3.334,11.357542,keda+k8shpa
74,330,2023-03-29 10:40:05.486365,2023-03-29 10:40:22.816,15.4,0.057,0.096,0.006,17.329635,15.559000000000001,1.7706349999999986,keda+k8shpa
75,331,2023-03-29 10:40:06.248051,2023-03-29 10:40:23.624,16.0,0.063,0.072,0.010,17.375949,16.145,1.230948999999999,keda+k8shpa
76,332,2023-03-29 10:40:06.360098,2023-03-29 10:40:21.221,31.8,0.039,0.098,0.008,14.860902,31.945,-17.084098,keda+k8shpa
77,333,2023-03-29 10:40:06.489978,2023-03-29 10:40:16.817,19.9,0.157,0.502,0.010,10.327022,20.569,-10.241978,keda+k8shpa
78,334,2023-03-29 10:40:07.251606,2023-03-29 10:40:36.463,25.2,0.101,1.574,0.013,29.211394,26.888,2.323393999999997,keda+k8shpa
79,335,2023-03-29 10:40:07.363683,2023-03-29 10:40:23.799,29.2,0.056,1.509,0.016,16.435317,30.781,-14.345682999999998,keda+k8shpa
80,336,2023-03-29 10:40:07.492824,2023-03-29 10:40:27.525,12.7,0.092,0.058,0.026,20.032176,12.876,7.156176,keda+k8shpa
81,337,2023-03-29 10:40:08.255147,2023-03-29 10:40:22.923,2.99,0.113,0.116,0.040,14.667853,3.2590000000000003,11.408852999999999,keda+k8shpa
82,338,2023-03-29 10:40:08.367154,2023-03-29 10:40:37.211,12.3,0.088,0.092,0.015,28.843846,12.495000000000001,16.348845999999998,keda+k8shpa
83,339,2023-03-29 10:40:08.496034,2023-03-29 10:40:47.599,10.4,0.161,0.097,0.011,39.102966,10.668999999999999,28.433966000000005,keda+k8shpa
84,340,2023-03-29 10:40:09.258809,2023-03-29 10:40:46.612,11.1,0.073,0.042,0.013,37.353191,11.228,26.125191,keda+k8shpa
85,341,2023-03-29 10:40:09.370756,2023-03-29 10:40:41.403,34.4,0.116,0.215,0.008,32.032244,34.739000000000004,-2.7067560000000057,keda+k8shpa
86,342,2023-03-29 10:40:09.499541,2023-03-29 10:40:18.597,35.5,0.137,0.077,0.006,9.097459,35.72,-26.622541,keda+k8shpa
87,343,2023-03-29 10:40:10.262278,2023-03-29 10:40:48.224,28.0,0.141,0.081,0.008,37.961722,28.229999999999997,9.731722000000005,keda+k8shpa
88,344,2023-03-29 10:40:10.374147,2023-03-29 10:40:26.734,25.0,0.067,0.143,0.007,16.359853,25.217000000000002,-8.857147000000001,keda+k8shpa
89,345,2023-03-29 10:40:10.502925,2023-03-29 10:40:26.110,18.5,0.151,0.087,0.008,15.607075,18.746,-3.1389249999999986,keda+k8shpa
90,346,2023-03-29 10:40:11.265564,2023-03-29 10:40:18.232,17.7,0.103,0.185,0.031,6.966436,18.019,-11.052563999999999,keda+k8shpa
91,347,2023-03-29 10:40:11.377473,2023-03-29 10:40:18.140,37.6,0.135,0.201,0.008,6.762527,37.944,-31.181473000000004,keda+k8shpa
92,348,2023-03-29 10:40:11.506206,2023-03-29 10:40:45.538,13.8,0.146,0.235,0.006,34.031794,14.187000000000001,19.844793999999997,keda+k8shpa
93,350,2023-03-29 10:40:12.380797,2023-03-29 10:40:45.826,12.6,0.116,0.159,0.011,33.445203,12.886,20.559203,keda+k8shpa
94,351,2023-03-29 10:40:12.509765,2023-03-29 10:40:47.022,12.6,0.282,0.036,0.048,34.512235,12.966,21.546234999999996,keda+k8shpa
95,352,2023-03-29 10:40:13.148798,2023-03-29 10:40:44.227,26.2,0.568,0.138,0.013,31.078202,26.919000000000004,4.159201999999997,keda+k8shpa
