,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
311,536,2023-03-29 07:29:12.512938,2023-03-29 07:29:25.256,13.4,0.112,0.055,0.011,12.743062,13.578,-0.8349379999999993,no+rps
312,537,2023-03-29 07:29:13.516307,2023-03-29 07:29:21.037,12.4,0.137,0.290,0.009,7.520693,12.836,-5.315307000000001,no+rps
313,538,2023-03-29 07:29:13.517982,2023-03-29 07:29:21.292,3.51,0.077,0.034,0.012,7.774018,3.6329999999999996,4.141018000000001,no+rps
314,539,2023-03-29 07:29:14.521766,2023-03-29 07:29:17.993,3.07,0.138,0.051,0.011,3.471234,3.27,0.2012339999999999,no+rps
315,540,2023-03-29 07:29:14.523392,2023-03-29 07:29:22.408,4.42,0.053,0.053,0.011,7.884608,4.537,3.347608,no+rps
316,541,2023-03-29 07:29:15.527037,2023-03-29 07:29:18.663,2.80,0.048,0.094,0.008,3.135963,2.9499999999999997,0.1859630000000001,no+rps
317,542,2023-03-29 07:29:15.528532,2023-03-29 07:29:20.541,7.12,0.052,0.046,0.050,5.012468,7.268,-2.2555319999999996,no+rps
318,543,2023-03-29 07:29:16.532954,2023-03-29 07:29:19.486,3.50,0.037,0.116,0.012,2.953046,3.665,-0.711954,no+rps
319,544,2023-03-29 07:29:16.534518,2023-03-29 07:29:23.808,5.72,0.039,0.231,0.027,7.273482,6.0169999999999995,1.256482,no+rps
320,545,2023-03-29 07:29:17.537719,2023-03-29 07:29:30.122,2.96,0.044,0.046,0.010,12.584281,3.0599999999999996,9.524281000000002,no+rps
321,546,2023-03-29 07:29:17.539222,2023-03-29 07:29:23.961,2.80,0.067,0.192,0.013,6.421778,3.072,3.3497779999999997,no+rps
322,547,2023-03-29 07:29:18.542496,2023-03-29 07:29:39.861,12.4,0.054,0.157,0.050,21.318504,12.661000000000001,8.657504,no+rps
323,548,2023-03-29 07:29:18.544070,2023-03-29 07:29:21.915,2.77,0.047,0.038,0.009,3.37093,2.864,0.5069300000000001,no+rps
324,549,2023-03-29 07:29:19.547369,2023-03-29 07:29:26.807,3.46,0.073,0.068,0.015,7.259631,3.616,3.6436309999999996,no+rps
325,550,2023-03-29 07:29:19.549004,2023-03-29 07:29:23.266,7.83,0.045,0.039,0.011,3.716996,7.925,-4.208004,no+rps
326,551,2023-03-29 07:29:20.552326,2023-03-29 07:29:24.040,2.85,0.041,0.044,0.016,3.487674,2.951,0.5366740000000001,no+rps
327,552,2023-03-29 07:29:20.553928,2023-03-29 07:29:23.684,6.00,0.037,0.190,0.007,3.130072,6.234,-3.103928,no+rps
328,553,2023-03-29 07:29:21.557122,2023-03-29 07:29:26.085,3.22,0.078,0.112,0.055,4.527878,3.4650000000000003,1.062878,no+rps
329,554,2023-03-29 07:29:21.558694,2023-03-29 07:29:25.312,3.03,0.045,0.135,0.010,3.753306,3.2199999999999998,0.5333060000000001,no+rps
330,555,2023-03-29 07:29:22.561857,2023-03-29 07:29:28.400,3.81,0.039,0.316,0.014,5.838143,4.179,1.6591429999999994,no+rps
