,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
65,180,2023-03-27 20:34:21.513906,2023-03-27 20:34:38.278,29.1,0.073,0.102,0.012,16.764094,29.287000000000003,-12.522906000000003,keda+keda
66,181,2023-03-27 20:34:22.517781,2023-03-27 20:34:29.284,21.9,0.037,0.042,0.025,6.766219,22.003999999999998,-15.237780999999998,keda+keda
67,182,2023-03-27 20:34:22.519304,2023-03-27 20:34:38.469,23.0,0.035,0.117,0.009,15.949696,23.161,-7.211304000000002,keda+keda
68,183,2023-03-27 20:34:23.524199,2023-03-27 20:34:53.422,3.58,0.033,0.285,0.021,29.897801,3.919,25.978801,keda+keda
69,184,2023-03-27 20:34:23.525895,2023-03-27 20:34:26.732,11.8,0.057,0.040,0.010,3.206105,11.907,-8.700895,keda+keda
70,185,2023-03-27 20:34:24.538542,2023-03-27 20:34:34.305,10.2,0.042,0.077,0.009,9.766458,10.328,-0.5615419999999993,keda+keda
71,186,2023-03-27 20:34:24.540053,2023-03-27 20:34:38.582,6.56,0.038,0.036,0.011,14.041947,6.645,7.396947000000001,keda+keda
72,187,2023-03-27 20:34:25.543621,2023-03-27 20:34:53.897,6.87,0.045,0.063,0.037,28.353379,7.015,21.338379,keda+keda
73,188,2023-03-27 20:34:25.545157,2023-03-27 20:34:51.488,2.76,0.064,0.042,0.009,25.942843,2.8749999999999996,23.067843,keda+keda
74,189,2023-03-27 20:34:26.548539,2023-03-27 20:34:54.844,6.07,0.059,0.044,0.011,28.295461,6.184,22.111461,keda+keda
75,190,2023-03-27 20:34:26.550159,2023-03-27 20:34:51.698,34.0,0.062,0.051,0.012,25.147841,34.125,-8.977159,keda+keda
76,191,2023-03-27 20:34:27.554099,2023-03-27 20:34:40.080,37.4,0.092,0.116,0.010,12.525901,37.617999999999995,-25.092098999999997,keda+keda
77,192,2023-03-27 20:34:27.555593,2023-03-27 20:34:51.618,33.5,0.103,0.164,0.017,24.062407,33.784000000000006,-9.721593000000006,keda+keda
78,193,2023-03-27 20:34:28.558936,2023-03-27 20:34:39.877,34.5,0.068,0.172,0.011,11.318064,34.751,-23.432935999999998,keda+keda
