,user_id,intime,outtime,pyodforest,preprocess,tagdata,storedata,TPT,FET,Queue time,scenario
56,57,2023-04-05 07:42:43.296394,2023-04-05 07:42:43.682051,0.337,0.012,0.007,0.035,0.385657,0.391,-0.005342999999999987,no+rps
57,58,2023-04-05 07:42:44.300115,2023-04-05 07:42:44.765490,0.307,0.008,0.011,0.025,0.465375,0.35100000000000003,0.11437499999999995,no+rps
58,59,2023-04-05 07:42:45.301877,2023-04-05 07:42:45.682860,0.343,0.010,0.011,0.034,0.380983,0.398,-0.017017000000000004,no+rps
59,60,2023-04-05 07:42:46.305915,2023-04-05 07:42:46.720358,0.320,0.007,0.009,0.031,0.414443,0.367,0.04744300000000001,no+rps
60,61,2023-04-05 07:42:47.308721,2023-04-05 07:42:47.750904,0.361,0.011,0.008,0.027,0.442183,0.40700000000000003,0.035182999999999964,no+rps
61,62,2023-04-05 07:42:48.315376,2023-04-05 07:42:48.755581,0.325,0.009,0.007,0.028,0.440205,0.36900000000000005,0.07120499999999996,no+rps
62,63,2023-04-05 07:42:49.314488,2023-04-05 07:42:49.709021,0.318,0.012,0.011,0.028,0.394533,0.36900000000000005,0.025532999999999972,no+rps
63,64,2023-04-05 07:42:50.320854,2023-04-05 07:42:50.759969,0.321,0.012,0.007,0.035,0.439115,0.375,0.06411499999999998,no+rps
64,65,2023-04-05 07:42:51.322505,2023-04-05 07:42:51.732789,0.306,0.010,0.007,0.027,0.410284,0.35000000000000003,0.06028399999999995,no+rps
65,66,2023-04-05 07:42:52.325718,2023-04-05 07:42:52.699570,0.320,0.008,0.011,0.031,0.373852,0.37,0.003852000000000022,no+rps
66,67,2023-04-05 07:42:53.329216,2023-04-05 07:42:53.781243,0.377,0.008,0.006,0.031,0.452027,0.42200000000000004,0.03002699999999997,no+rps
67,68,2023-04-05 07:42:54.333894,2023-04-05 07:42:54.779199,0.401,0.009,0.010,0.025,0.445305,0.44500000000000006,0.0003049999999999442,no+rps
68,69,2023-04-05 07:42:55.342117,2023-04-05 07:42:55.817561,0.315,0.013,0.007,0.030,0.475444,0.365,0.11044399999999999,no+rps
69,70,2023-04-05 07:42:56.340475,2023-04-05 07:42:56.776291,0.335,0.011,0.011,0.034,0.435816,0.391,0.04481599999999997,no+rps
70,71,2023-04-05 07:42:57.345092,2023-04-05 07:42:57.752561,0.311,0.008,0.011,0.031,0.407469,0.361,0.04646900000000004,no+rps
71,72,2023-04-05 07:42:58.344725,2023-04-05 07:42:58.728350,0.318,0.008,0.010,0.027,0.383625,0.36300000000000004,0.02062499999999995,no+rps
72,73,2023-04-05 07:42:59.352933,2023-04-05 07:42:59.797922,0.312,0.009,0.009,0.029,0.444989,0.35900000000000004,0.08598899999999998,no+rps
73,74,2023-04-05 07:43:00.353049,2023-04-05 07:43:00.735970,0.389,0.011,0.011,0.027,0.382921,0.43800000000000006,-0.055079000000000045,no+rps
74,75,2023-04-05 07:43:01.354480,2023-04-05 07:43:01.808711,0.319,0.007,0.011,0.028,0.454231,0.36500000000000005,0.08923099999999995,no+rps
75,76,2023-04-05 07:43:02.361230,2023-04-05 07:43:02.806431,0.315,0.010,0.007,0.031,0.445201,0.363,0.08220100000000002,no+rps
76,77,2023-04-05 07:43:03.370563,2023-04-05 07:43:03.753751,0.487,0.009,0.007,0.024,0.383188,0.527,-0.14381200000000005,no+rps
77,78,2023-04-05 07:43:04.368143,2023-04-05 07:43:04.921310,0.327,0.012,0.007,0.030,0.553167,0.376,0.17716699999999996,no+rps
78,79,2023-04-05 07:43:05.366464,2023-04-05 07:43:05.823028,0.481,0.009,0.008,0.032,0.456564,0.53,-0.073436,no+rps
79,80,2023-04-05 07:43:06.370387,2023-04-05 07:43:06.935425,0.497,0.014,0.009,0.071,0.565038,0.591,-0.02596199999999993,no+rps
80,81,2023-04-05 07:43:07.378673,2023-04-05 07:43:07.945600,0.418,0.009,0.010,0.031,0.566927,0.46799999999999997,0.09892699999999999,no+rps
81,82,2023-04-05 07:43:08.380089,2023-04-05 07:43:08.916556,0.329,0.012,0.007,0.025,0.536467,0.37300000000000005,0.16346699999999997,no+rps
82,83,2023-04-05 07:43:09.383528,2023-04-05 07:43:09.776173,1.512,0.010,0.015,0.027,0.392645,1.5639999999999998,-1.1713549999999997,no+rps
83,84,2023-04-05 07:43:10.386376,2023-04-05 07:43:12.106748,0.315,0.007,0.010,0.030,1.720372,0.362,1.3583720000000001,no+rps
84,85,2023-04-05 07:43:11.388708,2023-04-05 07:43:12.451688,0.404,0.011,0.011,0.031,1.06298,0.4570000000000001,0.60598,no+rps
85,87,2023-04-05 07:43:13.394113,2023-04-05 07:43:13.872632,1.564,0.012,0.007,0.033,0.478519,1.6159999999999999,-1.1374809999999997,no+rps
86,86,2023-04-05 07:43:12.395852,2023-04-05 07:43:14.024470,0.324,0.011,0.011,0.026,1.628618,0.37200000000000005,1.2566179999999998,no+rps
87,88,2023-04-05 07:43:14.398970,2023-04-05 07:43:14.848728,0.316,0.010,0.012,0.029,0.449758,0.36700000000000005,0.08275799999999994,no+rps
88,89,2023-04-05 07:43:15.400076,2023-04-05 07:43:15.799291,0.319,0.012,0.012,0.031,0.399215,0.374,0.025214999999999987,no+rps
89,90,2023-04-05 07:43:16.406378,2023-04-05 07:43:16.800907,0.331,0.008,0.008,0.025,0.394529,0.37200000000000005,0.022528999999999966,no+rps
90,92,2023-04-05 07:43:18.416617,2023-04-05 07:43:18.801302,0.313,0.010,0.011,0.030,0.384685,0.364,0.02068500000000001,no+rps
91,93,2023-04-05 07:43:19.413386,2023-04-05 07:43:19.793353,0.309,0.007,0.008,0.031,0.379967,0.355,0.024967000000000017,no+rps
92,94,2023-04-05 07:43:20.419670,2023-04-05 07:43:20.871428,0.328,0.011,0.008,0.029,0.451758,0.37600000000000006,0.07575799999999994,no+rps
93,95,2023-04-05 07:43:21.420117,2023-04-05 07:43:21.819401,0.332,0.010,0.008,0.029,0.399284,0.37900000000000006,0.020283999999999913,no+rps
94,97,2023-04-05 07:43:23.430313,2023-04-05 07:43:23.887325,0.312,0.008,0.007,0.035,0.457012,0.362,0.09501199999999999,no+rps
95,98,2023-04-05 07:43:24.436837,2023-04-05 07:43:24.837145,0.341,0.011,0.008,0.030,0.400308,0.39,0.010307999999999984,no+rps
96,99,2023-04-05 07:43:25.437434,2023-04-05 07:43:25.824840,0.325,0.007,0.011,0.030,0.387406,0.373,0.014405999999999974,no+rps
97,100,2023-04-05 07:43:26.440294,2023-04-05 07:43:26.902729,0.318,0.009,0.011,0.030,0.462435,0.368,0.09443499999999999,no+rps
98,101,2023-04-05 07:43:27.444093,2023-04-05 07:43:27.818876,0.337,0.008,0.007,0.031,0.374783,0.383,-0.00821700000000003,no+rps
99,91,2023-04-05 07:43:17.411031,2023-04-05 07:43:27.846736,0.309,0.007,0.007,10.01,10.435705,10.333,0.10270500000000027,no+rps
100,96,2023-04-05 07:43:22.426700,2023-04-05 07:43:27.867563,0.333,0.011,0.008,5.084,5.440863,5.436,0.004863000000000284,no+rps
101,102,2023-04-05 07:43:28.444792,2023-04-05 07:43:28.848968,0.318,0.011,0.007,0.030,0.404176,0.366,0.03817599999999999,no+rps
102,103,2023-04-05 07:43:29.454700,2023-04-05 07:43:29.881896,0.315,0.007,0.009,0.028,0.427196,0.35900000000000004,0.06819599999999998,no+rps
103,104,2023-04-05 07:43:30.451485,2023-04-05 07:43:30.837597,0.307,0.008,0.010,0.035,0.386112,0.36,0.026112000000000024,no+rps
104,105,2023-04-05 07:43:31.457184,2023-04-05 07:43:31.837431,0.312,0.012,0.008,0.030,0.380247,0.362,0.018247000000000013,no+rps
105,106,2023-04-05 07:43:32.460069,2023-04-05 07:43:32.888140,0.322,0.009,0.007,0.022,0.428071,0.36000000000000004,0.06807099999999994,no+rps
106,107,2023-04-05 07:43:33.461418,2023-04-05 07:43:33.850933,0.319,0.010,0.008,0.029,0.389515,0.36600000000000005,0.023514999999999953,no+rps
107,108,2023-04-05 07:43:34.463091,2023-04-05 07:43:34.857442,0.304,0.009,0.007,0.032,0.394351,0.352,0.04235100000000003,no+rps
108,109,2023-04-05 07:43:35.464463,2023-04-05 07:43:35.886113,0.312,0.009,0.008,0.027,0.42165,0.35600000000000004,0.06564999999999999,no+rps
109,110,2023-04-05 07:43:36.472393,2023-04-05 07:43:36.848712,0.306,0.007,0.010,0.030,0.376319,0.353,0.023319000000000034,no+rps
110,111,2023-04-05 07:43:37.473655,2023-04-05 07:43:37.856520,0.311,0.008,0.009,0.030,0.382865,0.358,0.024865000000000026,no+rps
111,112,2023-04-05 07:43:38.476712,2023-04-05 07:43:38.906839,0.313,0.009,0.012,0.027,0.430127,0.36100000000000004,0.06912699999999994,no+rps
112,113,2023-04-05 07:43:39.482904,2023-04-05 07:43:39.867954,0.314,0.010,0.011,0.028,0.38505,0.36300000000000004,0.02204999999999996,no+rps
113,114,2023-04-05 07:43:40.485874,2023-04-05 07:43:40.864598,0.312,0.012,0.012,0.029,0.378724,0.36500000000000005,0.013723999999999958,no+rps
114,115,2023-04-05 07:43:41.487518,2023-04-05 07:43:41.924097,0.337,0.011,0.010,0.027,0.436579,0.38500000000000006,0.05157899999999993,no+rps
115,116,2023-04-05 07:43:42.491666,2023-04-05 07:43:42.895705,0.323,0.009,0.009,0.024,0.404039,0.36500000000000005,0.039038999999999935,no+rps
116,117,2023-04-05 07:43:43.497953,2023-04-05 07:43:43.896306,0.443,0.008,0.008,0.034,0.398353,0.493,-0.09464699999999998,no+rps
117,118,2023-04-05 07:43:44.497803,2023-04-05 07:43:45.054348,0.414,0.009,0.012,0.028,0.556545,0.463,0.09354499999999993,no+rps
118,119,2023-04-05 07:43:45.501383,2023-04-05 07:43:45.993420,0.455,0.008,0.008,0.025,0.492037,0.49600000000000005,-0.00396300000000005,no+rps
119,120,2023-04-05 07:43:46.506004,2023-04-05 07:43:47.030449,0.419,0.010,0.012,0.031,0.524445,0.472,0.052445000000000075,no+rps
120,121,2023-04-05 07:43:47.508204,2023-04-05 07:43:48.054327,0.377,0.009,0.008,0.026,0.546123,0.42000000000000004,0.12612299999999999,no+rps
121,122,2023-04-05 07:43:48.511305,2023-04-05 07:43:48.957077,0.364,0.007,0.008,0.026,0.445772,0.405,0.040771999999999975,no+rps
122,123,2023-04-05 07:43:49.517614,2023-04-05 07:43:49.952437,0.327,0.015,0.010,0.025,0.434823,0.37700000000000006,0.05782299999999996,no+rps
123,125,2023-04-05 07:43:51.526934,2023-04-05 07:43:51.946745,1.599,0.010,0.009,0.033,0.419811,1.6509999999999998,-1.2311889999999999,no+rps
124,124,2023-04-05 07:43:50.522480,2023-04-05 07:43:52.222537,0.308,0.011,0.011,0.036,1.700057,0.366,1.334057,no+rps
125,126,2023-04-05 07:43:52.532039,2023-04-05 07:43:52.906468,0.341,0.011,0.012,0.033,0.374429,0.397,-0.022571000000000008,no+rps
126,127,2023-04-05 07:43:53.534630,2023-04-05 07:43:53.991666,0.422,0.009,0.011,0.024,0.457036,0.466,-0.008964000000000028,no+rps
127,128,2023-04-05 07:43:54.536228,2023-04-05 07:43:55.027543,0.302,0.009,0.009,0.028,0.491315,0.34800000000000003,0.14331499999999997,no+rps
128,129,2023-04-05 07:43:55.539390,2023-04-05 07:43:55.910187,0.307,0.007,0.007,0.028,0.370797,0.34900000000000003,0.021796999999999955,no+rps
129,130,2023-04-05 07:43:56.542741,2023-04-05 07:43:56.970124,0.322,0.011,0.008,0.029,0.427383,0.37000000000000005,0.05738299999999996,no+rps
130,131,2023-04-05 07:43:57.548714,2023-04-05 07:43:57.937772,0.372,0.010,0.008,0.025,0.389058,0.41500000000000004,-0.02594200000000002,no+rps
131,132,2023-04-05 07:43:58.550162,2023-04-05 07:43:58.993734,0.323,0.009,0.007,0.033,0.443572,0.372,0.07157200000000002,no+rps
132,133,2023-04-05 07:43:59.555180,2023-04-05 07:43:59.999320,0.305,0.009,0.017,0.029,0.44414,0.36000000000000004,0.08413999999999994,no+rps
133,134,2023-04-05 07:44:00.557437,2023-04-05 07:44:00.937379,0.303,0.013,0.009,0.021,0.379942,0.34600000000000003,0.03394199999999997,no+rps
134,135,2023-04-05 07:44:01.568569,2023-04-05 07:44:01.942427,0.310,0.012,0.010,0.028,0.373858,0.36000000000000004,0.013857999999999981,no+rps
135,136,2023-04-05 07:44:02.569618,2023-04-05 07:44:02.998499,0.318,0.012,0.009,0.033,0.428881,0.372,0.056881000000000015,no+rps
136,137,2023-04-05 07:44:03.572843,2023-04-05 07:44:03.960944,0.303,0.010,0.014,0.030,0.388101,0.357,0.03110099999999999,no+rps
137,138,2023-04-05 07:44:04.577246,2023-04-05 07:44:04.954034,0.399,0.010,0.008,0.027,0.376788,0.44400000000000006,-0.06721200000000005,no+rps
138,139,2023-04-05 07:44:05.580814,2023-04-05 07:44:06.106097,0.307,0.012,0.010,0.028,0.525283,0.35700000000000004,0.16828300000000002,no+rps
139,140,2023-04-05 07:44:06.586507,2023-04-05 07:44:06.965494,0.381,0.008,0.008,0.024,0.378987,0.42100000000000004,-0.04201300000000002,no+rps
140,141,2023-04-05 07:44:07.587332,2023-04-05 07:44:08.040951,0.326,0.011,0.010,0.033,0.453619,0.38,0.07361899999999999,no+rps
141,142,2023-04-05 07:44:08.593887,2023-04-05 07:44:09.047693,0.311,0.012,0.011,0.029,0.453806,0.36300000000000004,0.09080599999999994,no+rps
142,143,2023-04-05 07:44:09.594277,2023-04-05 07:44:09.986329,0.308,0.010,0.012,0.034,0.392052,0.364,0.02805200000000002,no+rps
143,144,2023-04-05 07:44:10.600789,2023-04-05 07:44:10.978398,0.368,0.013,0.006,0.028,0.377609,0.41500000000000004,-0.03739100000000006,no+rps
144,145,2023-04-05 07:44:11.606477,2023-04-05 07:44:12.091441,0.328,0.009,0.014,0.039,0.484964,0.39,0.09496399999999999,no+rps
145,146,2023-04-05 07:44:12.612333,2023-04-05 07:44:13.014371,0.331,0.007,0.010,0.025,0.402038,0.37300000000000005,0.029037999999999953,no+rps
146,147,2023-04-05 07:44:13.615577,2023-04-05 07:44:14.015421,0.335,0.011,0.008,0.034,0.399844,0.388,0.011843999999999966,no+rps
147,148,2023-04-05 07:44:14.617543,2023-04-05 07:44:15.077836,0.323,0.007,0.011,0.034,0.460293,0.375,0.08529300000000001,no+rps
148,149,2023-04-05 07:44:15.620054,2023-04-05 07:44:16.016934,0.316,0.013,0.011,0.031,0.39688,0.371,0.025880000000000014,no+rps
149,150,2023-04-05 07:44:16.625092,2023-04-05 07:44:17.040152,0.297,0.011,0.009,0.028,0.41506,0.34500000000000003,0.07005999999999996,no+rps
150,151,2023-04-05 07:44:17.630377,2023-04-05 07:44:18.054747,0.320,0.009,0.012,0.030,0.42437,0.371,0.05337000000000003,no+rps
151,152,2023-04-05 07:44:18.633566,2023-04-05 07:44:19.027006,0.298,0.010,0.010,0.030,0.39344,0.348,0.045440000000000036,no+rps
152,153,2023-04-05 07:44:19.638596,2023-04-05 07:44:20.015842,0.305,0.009,0.010,0.025,0.377246,0.34900000000000003,0.028245999999999993,no+rps
153,154,2023-04-05 07:44:20.645529,2023-04-05 07:44:21.068897,0.314,0.008,0.012,0.058,0.423368,0.392,0.03136800000000001,no+rps
154,155,2023-04-05 07:44:21.646007,2023-04-05 07:44:22.028215,0.342,0.009,0.010,0.054,0.382208,0.41500000000000004,-0.03279200000000004,no+rps
155,156,2023-04-05 07:44:22.654062,2023-04-05 07:44:23.059883,0.316,0.011,0.009,0.063,0.405821,0.399,0.006820999999999966,no+rps
156,157,2023-04-05 07:44:23.654239,2023-04-05 07:44:24.099583,0.318,0.010,0.011,0.056,0.445344,0.395,0.050344,no+rps
157,158,2023-04-05 07:44:24.655971,2023-04-05 07:44:25.043308,0.362,0.007,0.011,0.051,0.387337,0.431,-0.04366300000000001,no+rps
158,159,2023-04-05 07:44:25.662546,2023-04-05 07:44:26.094669,0.323,0.009,0.011,0.041,0.432123,0.384,0.04812299999999997,no+rps
159,160,2023-04-05 07:44:26.662700,2023-04-05 07:44:27.104498,0.313,0.008,0.018,0.054,0.441798,0.393,0.04879800000000001,no+rps
160,161,2023-04-05 07:44:27.672331,2023-04-05 07:44:28.067576,0.306,0.008,0.009,0.049,0.395245,0.372,0.023245000000000016,no+rps
161,162,2023-04-05 07:44:28.674732,2023-04-05 07:44:29.051262,0.335,0.011,0.008,0.050,0.37653,0.404,-0.02747000000000005,no+rps
162,163,2023-04-05 07:44:29.685130,2023-04-05 07:44:30.134677,0.381,0.008,0.011,0.051,0.449547,0.451,-0.0014530000000000376,no+rps
163,164,2023-04-05 07:44:30.681427,2023-04-05 07:44:31.131570,0.328,0.008,0.007,0.074,0.450143,0.41700000000000004,0.03314299999999998,no+rps
164,165,2023-04-05 07:44:31.683232,2023-04-05 07:44:32.080573,0.348,0.010,0.007,1.730,0.397341,2.0949999999999998,-1.6976589999999998,no+rps
165,166,2023-04-05 07:44:32.687574,2023-04-05 07:44:33.155106,0.356,0.008,0.009,0.729,0.467532,1.1019999999999999,-0.6344679999999998,no+rps
166,167,2023-04-05 07:44:33.696247,2023-04-05 07:44:34.127497,0.322,0.012,0.009,0.035,0.43125,0.378,0.05325000000000002,no+rps
167,168,2023-04-05 07:44:34.700930,2023-04-05 07:44:35.094626,0.310,0.011,0.008,0.062,0.393696,0.391,0.002695999999999976,no+rps
168,169,2023-04-05 07:44:35.699007,2023-04-05 07:44:36.127906,0.308,0.011,0.010,0.035,0.428899,0.364,0.06489899999999998,no+rps
169,170,2023-04-05 07:44:36.703095,2023-04-05 07:44:37.093534,0.320,0.012,0.011,0.030,0.390439,0.373,0.017438999999999982,no+rps
170,171,2023-04-05 07:44:37.709857,2023-04-05 07:44:38.099543,0.323,0.008,0.008,0.029,0.389686,0.36800000000000005,0.021685999999999928,no+rps
171,172,2023-04-05 07:44:38.712371,2023-04-05 07:44:39.159650,0.317,0.010,0.007,0.024,0.447279,0.35800000000000004,0.08927899999999994,no+rps
172,173,2023-04-05 07:44:39.718363,2023-04-05 07:44:40.099383,0.317,0.009,0.010,0.023,0.38102,0.35900000000000004,0.022019999999999984,no+rps
173,174,2023-04-05 07:44:40.724187,2023-04-05 07:44:41.732372,0.310,0.010,0.011,0.032,1.008185,0.363,0.6451850000000001,no+rps
174,175,2023-04-05 07:44:41.722221,2023-04-05 07:44:42.158198,0.314,0.008,0.010,0.031,0.435977,0.363,0.07297700000000001,no+rps
175,176,2023-04-05 07:44:42.728343,2023-04-05 07:44:43.115695,0.319,0.013,0.010,0.029,0.387352,0.37100000000000005,0.016351999999999922,no+rps
176,177,2023-04-05 07:44:43.741172,2023-04-05 07:44:44.139917,0.314,0.012,0.008,0.026,0.398745,0.36000000000000004,0.038744999999999974,no+rps
