,user_id,intime,outtime,pyodforest,preprocess,tagdata,storedata,TPT,FET,Queue time,scenario
441,443,2023-04-05 07:26:32.673880,2023-04-05 07:26:33.069445,0.314,0.009,0.013,0.031,0.395565,0.367,0.028565000000000007,no+k8shpa
442,444,2023-04-05 07:26:33.675454,2023-04-05 07:26:34.102668,0.310,0.009,0.009,0.034,0.427214,0.362,0.065214,no+k8shpa
443,445,2023-04-05 07:26:34.685687,2023-04-05 07:26:35.089175,0.310,0.011,0.011,0.033,0.403488,0.365,0.03848800000000002,no+k8shpa
444,446,2023-04-05 07:26:35.680737,2023-04-05 07:26:36.062159,0.311,0.011,0.008,0.030,0.381422,0.36,0.021421999999999997,no+k8shpa
445,447,2023-04-05 07:26:36.685261,2023-04-05 07:26:37.088678,0.303,0.010,0.010,0.033,0.403417,0.356,0.04741700000000004,no+k8shpa
446,448,2023-04-05 07:26:37.687497,2023-04-05 07:26:38.123505,0.332,0.012,0.011,0.029,0.436008,0.38400000000000006,0.05200799999999994,no+k8shpa
447,449,2023-04-05 07:26:38.693784,2023-04-05 07:26:39.125804,0.321,0.011,0.011,0.031,0.43202,0.374,0.058020000000000016,no+k8shpa
448,450,2023-04-05 07:26:39.693509,2023-04-05 07:26:40.104110,0.315,0.012,0.007,0.028,0.410601,0.36200000000000004,0.04860099999999995,no+k8shpa
449,451,2023-04-05 07:26:40.698968,2023-04-05 07:26:41.114767,0.324,0.011,0.010,0.031,0.415799,0.376,0.03979899999999997,no+k8shpa
450,452,2023-04-05 07:26:41.699582,2023-04-05 07:26:42.076261,0.308,0.010,0.009,0.034,0.376679,0.361,0.015679,no+k8shpa
451,453,2023-04-05 07:26:42.707021,2023-04-05 07:26:43.120645,0.308,0.011,0.011,0.033,0.413624,0.363,0.050624,no+k8shpa
452,454,2023-04-05 07:26:43.708731,2023-04-05 07:26:44.186509,0.375,0.008,0.011,0.028,0.477778,0.42200000000000004,0.05577799999999994,no+k8shpa
453,455,2023-04-05 07:26:44.714455,2023-04-05 07:26:45.098927,0.309,0.012,0.011,0.030,0.384472,0.362,0.022471999999999992,no+k8shpa
454,456,2023-04-05 07:26:45.720239,2023-04-05 07:26:46.134717,0.319,0.012,0.012,0.030,0.414478,0.373,0.041478000000000015,no+k8shpa
455,457,2023-04-05 07:26:46.721827,2023-04-05 07:26:47.134616,0.319,0.011,0.010,0.031,0.412789,0.371,0.04178900000000002,no+k8shpa
456,458,2023-04-05 07:26:47.723030,2023-04-05 07:26:48.165715,0.367,0.009,0.011,0.032,0.442685,0.41900000000000004,0.023684999999999956,no+k8shpa
457,459,2023-04-05 07:26:48.726392,2023-04-05 07:26:49.148230,0.318,0.011,0.010,0.030,0.421838,0.369,0.052837999999999996,no+k8shpa
458,460,2023-04-05 07:26:49.730502,2023-04-05 07:26:50.152858,0.330,0.011,0.008,0.030,0.422356,0.379,0.043356000000000006,no+k8shpa
459,461,2023-04-05 07:26:50.732778,2023-04-05 07:26:51.117568,0.303,0.011,0.012,0.031,0.38479,0.357,0.027790000000000037,no+k8shpa
460,462,2023-04-05 07:26:51.735141,2023-04-05 07:26:52.148860,0.316,0.012,0.010,0.032,0.413719,0.37,0.04371900000000001,no+k8shpa
461,463,2023-04-05 07:26:52.737739,2023-04-05 07:26:53.149797,0.312,0.011,0.010,0.036,0.412058,0.369,0.043057999999999985,no+k8shpa
462,464,2023-04-05 07:26:53.738509,2023-04-05 07:26:54.136981,0.324,0.010,0.011,0.031,0.398472,0.376,0.022471999999999992,no+k8shpa
463,465,2023-04-05 07:26:54.747592,2023-04-05 07:26:55.166159,0.319,0.009,0.007,0.033,0.418567,0.368,0.05056700000000003,no+k8shpa
464,466,2023-04-05 07:26:55.751974,2023-04-05 07:26:56.199865,0.352,0.012,0.011,0.032,0.447891,0.40700000000000003,0.040890999999999955,no+k8shpa
465,467,2023-04-05 07:26:56.754546,2023-04-05 07:26:57.143323,0.314,0.011,0.011,0.071,0.388777,0.40700000000000003,-0.018223000000000045,no+k8shpa
466,468,2023-04-05 07:26:57.753107,2023-04-05 07:26:58.167206,0.318,0.012,0.008,0.030,0.414099,0.368,0.046099,no+k8shpa
467,469,2023-04-05 07:26:58.759175,2023-04-05 07:26:59.190839,0.336,0.011,0.008,0.036,0.431664,0.391,0.04066399999999998,no+k8shpa
468,470,2023-04-05 07:26:59.763421,2023-04-05 07:27:00.222383,0.380,0.012,0.010,0.029,0.458962,0.43100000000000005,0.02796199999999993,no+k8shpa
469,471,2023-04-05 07:27:00.766524,2023-04-05 07:27:01.196925,0.325,0.010,0.013,0.030,0.430401,0.378,0.052400999999999975,no+k8shpa
470,472,2023-04-05 07:27:01.766802,2023-04-05 07:27:02.187476,0.318,0.009,0.010,0.030,0.420674,0.367,0.053674,no+k8shpa
471,473,2023-04-05 07:27:02.770271,2023-04-05 07:27:03.151931,0.308,0.012,0.010,0.031,0.38166,0.361,0.02066000000000001,no+k8shpa
472,474,2023-04-05 07:27:03.773749,2023-04-05 07:27:04.176582,0.307,0.010,0.010,0.034,0.402833,0.361,0.04183300000000001,no+k8shpa
473,475,2023-04-05 07:27:04.781839,2023-04-05 07:27:05.186102,0.307,0.013,0.010,0.031,0.404263,0.361,0.043262999999999996,no+k8shpa
474,476,2023-04-05 07:27:05.783447,2023-04-05 07:27:06.164859,0.309,0.010,0.010,0.030,0.381412,0.359,0.022411999999999987,no+k8shpa
475,477,2023-04-05 07:27:06.785309,2023-04-05 07:27:07.254169,0.377,0.010,0.012,0.032,0.46886,0.43100000000000005,0.03785999999999995,no+k8shpa
476,478,2023-04-05 07:27:07.787845,2023-04-05 07:27:08.234657,0.351,0.011,0.011,0.031,0.446812,0.404,0.04281199999999996,no+k8shpa
477,479,2023-04-05 07:27:08.791695,2023-04-05 07:27:09.396905,0.332,0.011,0.009,0.038,0.60521,0.39,0.21521,no+k8shpa
478,480,2023-04-05 07:27:09.796765,2023-04-05 07:27:10.232256,0.337,0.008,0.011,0.029,0.435491,0.38500000000000006,0.05049099999999995,no+k8shpa
479,481,2023-04-05 07:27:10.799254,2023-04-05 07:27:11.203884,0.307,0.008,0.011,0.031,0.40463,0.357,0.047630000000000006,no+k8shpa
480,482,2023-04-05 07:27:11.805410,2023-04-05 07:27:12.198629,0.318,0.011,0.011,0.028,0.393219,0.36800000000000005,0.025218999999999936,no+k8shpa
481,483,2023-04-05 07:27:12.804875,2023-04-05 07:27:13.211671,0.315,0.011,0.010,0.030,0.406796,0.366,0.040796,no+k8shpa
482,484,2023-04-05 07:27:13.805136,2023-04-05 07:27:14.218847,0.314,0.012,0.013,0.030,0.413711,0.369,0.044711,no+k8shpa
483,485,2023-04-05 07:27:14.812297,2023-04-05 07:27:15.203624,0.308,0.011,0.010,0.034,0.391327,0.363,0.02832699999999999,no+k8shpa
484,486,2023-04-05 07:27:15.817402,2023-04-05 07:27:16.237441,0.319,0.010,0.010,0.030,0.420039,0.369,0.051039,no+k8shpa
